aco_id,par_lbn,aco_name,aco_service_area,agreement_period_num,initial_start_date,current_start_date,re-entering_aco,basic_track,basic_track_level,enhanced_track,high_revenue_aco,low_revenue_aco,adv_pay,aim,aip,snf_3-day_rule_waiver,prospective_assignment,retrospective_assignment,aco_address,aco_public_reporting_website,aco_exec_name,aco_exec_email,aco_exec_phone,aco_public_name,aco_public_email,aco_public_phone,aco_compliance_contact_name,aco_medical_director_name
A1001,"AMIN'S FAMILY PRACTICE ASSOCIATES , PSC",Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,AMIR FAHMY MD.PA,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,AMIT UPADHIAYA DO PA,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,AMOS R MENENDEZ MDPA,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,ANA J FANDINO MD PA,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,ANDRES PATRON D O P A,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,ANGELA A GOMEZ MD PA,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,ANGLIN MEDICAL PA,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,ANIL H. JHANGIANI MD LLC,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,"ANITA GARIB-SANKAR, M.D., P.A.",Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,Ann R Hutchinson MD PA,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,"ANUP DESAI, M.D., P.A.",Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,ARIEL RAMIREZ M.D. PA.,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,ARIF SHAKOOR II LLC,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,"ARISTIDES A. MARTINEZ, M.D., P.A.",Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,ARK HEALTH,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,"ARNALDO M. MORA, MD PA",Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,"ARTURO R. LOGRONO, MD PA",Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,ASIF HASHMI,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,"ASSOCIATED MEDICAL MANAGERS, INC.",Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,ASSOCIATES IN MEDICINE LLC,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,"ATHENS FAMILY MEDICINE, INC",Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,"ATHENS GASTROENTEROLOGY CENTER,PC",Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,ATHENS HEART CENTER,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,ATHENS MEDICAL ASSOCIATES PC,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,ATLANTA MEDICAL AND AESTHETIC CENTER INC.,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,ATLANTA PRIME MED,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,"ATLANTIC HEALTH MEDICAL, INC",Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,BALIGA FAMILY PRACTICE PC,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,BARTLEY R. RICHARDS DO PC,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,"BASSAM SAYEGH, M.D., P.A.",Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,"BAY SURGICAL GROUP, LLC.",Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,BEAVERCREEK FAMILY CARE ASSOCIATES LTD,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,BENAIM EYE LLC,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,BENNIE R WHITE JR MD INC,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,BHAVIN H. JANI MD PC,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,BOCA GENERAL & FAMILY MEDICINE PA,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,BOCA INTEGRATIVE HEALTH,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,BOCA RATON GASTROENTEROLOGY CENTER PA,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,BONNIE P JENKINS MD PC,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,BOULWARE PA INC,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,BOYNTON PHYSICIANS GROUP LLC,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,BOYNTON QUALITY MEDICAL CENTER,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,"BRADENTON EAST INTEGRATIVE MEDICINE, P.A.",Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,"BRIDGET BELLINGAR, D.O., P.A.",Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,BROWARD FAMILY MEDICAL GROUP LLC,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,BRUCE LEVIN MD PA,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,CAAP MEDICAL GROUP,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,CAMBRIDGE MEDICAL GROUP OF WEST BOYNTON LLC,Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,"CARDIOLOGY PARTNERS, P.L.",Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,"CARDIOVASCULAR MEDICINE ASSOCIATES, P.A.",Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
A1001,"CareMedica Florida, LLC",Palm Beach Accountable Care Organization,"FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,David Klebonis,dklebonis@pbaco.org,(352) 258-1188,Adam Zhamukhanov,Rohit Dandiya
